data,date,time,datetime,outLat,outLong,inLat,inLong
עוטף עזה 219,27.10.2018,9:53,2018-10-27T09:53:00,,,31.513,34.452
עוטף עזה 220,27.10.2018,9:53,2018-10-27T09:53:00,,,31.513,34.452
עוטף עזה 221,27.10.2018,9:53,2018-10-27T09:53:00,,,31.513,34.452
עוטף עזה 224,27.10.2018,7:58,2018-10-27T07:59:00,,,31.513,34.452
עוטף עזה 219,27.10.2018,5:56,2018-10-27T05:56:00,,,31.513,34.452
עוטף עזה 220,27.10.2018,5:56,2018-10-27T05:56:00,,,31.513,34.452
עוטף עזה 218,27.10.2018,3:09,2018-10-27T03:09:00,,,31.513,34.452
עוטף עזה 219,27.10.2018,3:08,2018-10-27T03:09:00,,,31.513,34.452
עוטף עזה 218,27.10.2018,3:08,2018-10-27T03:09:00,,,31.513,34.452
עוטף עזה 236,27.10.2018,3:00,2018-10-27T03:00:00,,,31.513,34.452
עוטף עזה 218,27.10.2018,2:03,2018-10-27T02:04:00,,,31.513,34.452
עוטף עזה 237,27.10.2018,1:52,2018-10-27T01:52:00,,,31.513,34.452
עוטף עזה 233,27.10.2018,1:33,2018-10-27T01:33:00,,,31.513,34.452
עוטף עזה 232,27.10.2018,1:33,2018-10-27T01:33:00,,,31.513,34.452
עוטף עזה 221,27.10.2018,0:30,2018-10-27T00:30:00,,,31.513,34.452
עוטף עזה 220,27.10.2018,0:29,2018-10-27T00:30:00,,,31.513,34.452
עוטף עזה 221,26.10.2018,23:24,2018-10-26T23:24:00,,,31.513,34.452
עוטף עזה 220,26.10.2018,23:24,2018-10-26T23:24:00,,,31.513,34.452
עוטף עזה 222,26.10.2018,23:24,2018-10-26T23:24:00,,,31.513,34.452
עוטף עזה 220,26.10.2018,23:23,2018-10-26T23:24:00,,,31.513,34.452
עוטף עזה 221,26.10.2018,23:23,2018-10-26T23:24:00,,,31.513,34.452
עוטף עזה 220,26.10.2018,23:23,2018-10-26T23:23:00,,,31.513,34.452
עוטף עזה 219,26.10.2018,23:23,2018-10-26T23:23:00,,,31.513,34.452
עוטף עזה 221,26.10.2018,23:23,2018-10-26T23:23:00,,,31.513,34.452
עוטף עזה 220,26.10.2018,22:38,2018-10-26T22:39:00,,,31.513,34.452
עוטף עזה 221,26.10.2018,22:38,2018-10-26T22:38:00,,,31.513,34.452
עוטף עזה 220,26.10.2018,22:38,2018-10-26T22:38:00,,,31.513,34.452
עוטף עזה 221,26.10.2018,22:22,2018-10-26T22:22:00,,,31.513,34.452
עוטף עזה 220,26.10.2018,22:22,2018-10-26T22:22:00,,,31.513,34.452
עוטף עזה 221,26.10.2018,22:04,2018-10-26T22:04:00,,,31.513,34.452
עוטף עזה 219,26.10.2018,22:04,2018-10-26T22:04:00,,,31.513,34.452
עוטף עזה 220,26.10.2018,22:04,2018-10-26T22:04:00,,,31.513,34.452
עוטף עזה 221,26.10.2018,22:04,2018-10-26T22:04:00,,,31.513,34.452
עוטף עזה 220,26.10.2018,22:04,2018-10-26T22:04:00,,,31.513,34.452
מרכז הנגב 256,24.10.2018,23:17,2018-10-24T23:18:00,,,31.513,34.452
עוטף עזה 218,21.10.2018,16:49,2018-10-21T16:49:00,,,31.513,34.452
עוטף עזה 218,21.10.2018,16:45,2018-10-21T16:46:00,,,31.513,34.452
עוטף עזה 218,17.10.2018,8:33,2018-10-17T08:33:00,,,31.513,34.452
מרכז הנגב 292,17.10.2018,3:39,2018-10-17T03:40:00,,,31.513,34.452
מרכז הנגב 287,17.10.2018,3:39,2018-10-17T03:39:00,,,31.513,34.452
דרום הנגב 297,17.10.2018,3:39,2018-10-17T03:39:00,,,31.513,34.452
שומרון 124,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
שומרון 123,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
שומרון 122,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
בקעה 131,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
בקעה 133,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
שומרון 118,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
יהודה 207,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
 ים המלח 207,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
שומרון 121,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
בקעה 130,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
שומרון 120,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
שומרון 125,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
יהודה 206,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
ים המלח 210,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
שומרון 126,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
בקעה 132,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
יהודה 205,16.10.2018,10:05,2018-10-16T10:06:00,,,31.513,34.452
עוטף עזה 223,11.10.2018,10:07,2018-10-11T10:08:00,,,31.513,34.452
מרכז הנגב,11.10.2018,10:07,2018-10-11T10:08:00,,,31.513,34.452
 עוטף עזה 216,11.10.2018,10:07,2018-10-11T10:08:00,,,31.513,34.452
מרכז הנגב 254,11.10.2018,10:07,2018-10-11T10:08:00,,,31.513,34.452
עוטף עזה 225,11.10.2018,10:07,2018-10-11T10:08:00,,,31.513,34.452
עוטף עזה 237,23.09.2018,3:37,2018-09-23T03:37:00,,,31.513,34.452
הקריות 71,05.09.2018,10:06,2018-09-05T10:06:00,,,31.513,34.452
הקריות 86,05.09.2018,10:06,2018-09-05T10:06:00,,,31.513,34.452
הקריות 70,05.09.2018,10:06,2018-09-05T10:06:00,,,31.513,34.452
עוטף עזה 219,09.08.2018,21:16,2018-08-09T21:16:00,,,31.513,34.452
עוטף עזה 218,09.08.2018,21:16,2018-08-09T21:16:00,,,31.513,34.452
עוטף עזה 237,09.08.2018,21:14,2018-08-09T21:14:00,,,31.513,34.452
עוטף עזה 231,09.08.2018,20:12,2018-08-09T20:12:00,,,31.513,34.452
עוטף עזה 230,09.08.2018,20:11,2018-08-09T20:12:00,,,31.513,34.452
עוטף עזה 231,09.08.2018,18:30,2018-08-09T18:30:00,,,31.513,34.452
עוטף עזה 232,09.08.2018,18:30,2018-08-09T18:30:00,,,31.513,34.452
עוטף עזה 231,09.08.2018,18:30,2018-08-09T18:30:00,,,31.513,34.452
מרכז הנגב 292,09.08.2018,15:08,2018-08-09T15:09:00,,,31.513,34.452
מרכז הנגב 287,09.08.2018,15:08,2018-08-09T15:08:00,,,31.513,34.452
עוטף עזה 230,09.08.2018,13:10,2018-08-09T13:11:00,,,31.513,34.452
עוטף עזה 230,09.08.2018,12:19,2018-08-09T12:19:00,,,31.513,34.452
עוטף עזה 232,09.08.2018,10:47,2018-08-09T10:48:00,,,31.513,34.452
עוטף עזה 230,09.08.2018,10:27,2018-08-09T10:28:00,,,31.513,34.452
עוטף עזה 224,09.08.2018,10:02,2018-08-09T10:03:00,,,31.513,34.452
עוטף עזה 219,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
עוטף עזה 217,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
עוטף עזה 218,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
עוטף עזה 228,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
עוטף עזה 233,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
עוטף עזה 225,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
עוטף עזה 227,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
עוטף עזה 220,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
עוטף עזה 224,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
מרכז הנגב,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
 עוטף עזה 216,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
עוטף עזה 223,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
עוטף עזה 221,09.08.2018,8:32,2018-08-09T08:32:00,,,31.513,34.452
מרכז הנגב 257,09.08.2018,8:31,2018-08-09T08:32:00,,,31.513,34.452
מרכז הנגב 256,09.08.2018,8:31,2018-08-09T08:32:00,,,31.513,34.452
מרכז הנגב 254,09.08.2018,8:31,2018-08-09T08:32:00,,,31.513,34.452
לכיש,09.08.2018,8:31,2018-08-09T08:32:00,,,31.513,34.452
עוטף עזה 232,09.08.2018,7:50,2018-08-09T07:50:00,,,31.513,34.452
עוטף עזה 236,09.08.2018,6:31,2018-08-09T06:32:00,,,31.513,34.452
מרכז הנגב,09.08.2018,5:54,2018-08-09T05:54:00,,,31.513,34.452
 עוטף עזה 216,09.08.2018,5:54,2018-08-09T05:54:00,,,31.513,34.452
עוטף עזה 225,09.08.2018,5:54,2018-08-09T05:54:00,,,31.513,34.452
מרכז הנגב 253,09.08.2018,5:53,2018-08-09T05:54:00,,,31.513,34.452
מרכז הנגב,09.08.2018,5:53,2018-08-09T05:54:00,,,31.513,34.452
 עוטף עזה 216,09.08.2018,5:53,2018-08-09T05:54:00,,,31.513,34.452
עוטף עזה 225,09.08.2018,5:53,2018-08-09T05:54:00,,,31.513,34.452
מרכז הנגב 255,09.08.2018,5:53,2018-08-09T05:54:00,,,31.513,34.452
מרכז הנגב 254,09.08.2018,5:53,2018-08-09T05:54:00,,,31.513,34.452
עוטף עזה 224,09.08.2018,5:46,2018-08-09T05:46:00,,,31.513,34.452
עוטף עזה 223,09.08.2018,5:46,2018-08-09T05:46:00,,,31.513,34.452
עוטף עזה 225,09.08.2018,5:38,2018-08-09T05:38:00,,,31.513,34.452
מרכז הנגב,09.08.2018,5:38,2018-08-09T05:38:00,,,31.513,34.452
 עוטף עזה 216,09.08.2018,5:38,2018-08-09T05:38:00,,,31.513,34.452
עוטף עזה 222,09.08.2018,5:38,2018-08-09T05:38:00,,,31.513,34.452
מרכז הנגב 254,09.08.2018,5:37,2018-08-09T05:38:00,,,31.513,34.452
מרכז הנגב 255,09.08.2018,5:37,2018-08-09T05:38:00,,,31.513,34.452
מרכז הנגב 253,09.08.2018,5:37,2018-08-09T05:38:00,,,31.513,34.452
מרכז הנגב,09.08.2018,5:28,2018-08-09T05:28:00,,,31.513,34.452
 עוטף עזה 234,09.08.2018,5:28,2018-08-09T05:28:00,,,31.513,34.452
עוטף עזה 236,09.08.2018,5:28,2018-08-09T05:28:00,,,31.513,34.452
מרכז הנגב,09.08.2018,5:27,2018-08-09T05:28:00,,,31.513,34.452
 עוטף עזה 234,09.08.2018,5:27,2018-08-09T05:28:00,,,31.513,34.452
מרכז הנגב 257,09.08.2018,5:27,2018-08-09T05:28:00,,,31.513,34.452
מרכז הנגב,09.08.2018,5:17,2018-08-09T05:17:00,,,31.513,34.452
 עוטף עזה 234,09.08.2018,5:17,2018-08-09T05:17:00,,,31.513,34.452
מרכז הנגב,09.08.2018,4:38,2018-08-09T04:38:00,,,31.513,34.452
 עוטף עזה 216,09.08.2018,4:38,2018-08-09T04:38:00,,,31.513,34.452
עוטף עזה 225,09.08.2018,4:38,2018-08-09T04:38:00,,,31.513,34.452
עוטף עזה 223,09.08.2018,4:37,2018-08-09T04:38:00,,,31.513,34.452
מרכז הנגב,09.08.2018,4:37,2018-08-09T04:38:00,,,31.513,34.452
 עוטף עזה 216,09.08.2018,4:37,2018-08-09T04:38:00,,,31.513,34.452
מרכז הנגב 254,09.08.2018,4:37,2018-08-09T04:38:00,,,31.513,34.452
עוטף עזה 224,09.08.2018,4:37,2018-08-09T04:38:00,,,31.513,34.452
עוטף עזה 225,09.08.2018,4:37,2018-08-09T04:38:00,,,31.513,34.452
עוטף עזה 231,09.08.2018,4:24,2018-08-09T04:25:00,,,31.513,34.452
עוטף עזה 230,09.08.2018,4:24,2018-08-09T04:25:00,,,31.513,34.452
לכיש,09.08.2018,4:18,2018-08-09T04:18:00,,,31.513,34.452
 עוטף עזה 251,09.08.2018,4:18,2018-08-09T04:18:00,,,31.513,34.452
עוטף עזה 219,09.08.2018,4:17,2018-08-09T04:18:00,,,31.513,34.452
עוטף עזה 220,09.08.2018,4:17,2018-08-09T04:18:00,,,31.513,34.452
עוטף עזה 230,09.08.2018,4:15,2018-08-09T04:15:00,,,31.513,34.452
עוטף עזה 231,09.08.2018,4:15,2018-08-09T04:15:00,,,31.513,34.452
עוטף עזה 230,09.08.2018,4:14,2018-08-09T04:15:00,,,31.513,34.452
עוטף עזה 220,09.08.2018,4:06,2018-08-09T04:06:00,,,31.513,34.452
עוטף עזה 223,09.08.2018,3:54,2018-08-09T03:55:00,,,31.513,34.452
עוטף עזה 224,09.08.2018,3:54,2018-08-09T03:55:00,,,31.513,34.452
עוטף עזה 218,09.08.2018,3:11,2018-08-09T03:11:00,,,31.513,34.452
עוטף עזה 219,09.08.2018,3:00,2018-08-09T03:00:00,,,31.513,34.452
לכיש,09.08.2018,3:00,2018-08-09T03:00:00,,,31.513,34.452
 עוטף עזה 251,09.08.2018,3:00,2018-08-09T03:00:00,,,31.513,34.452
עוטף עזה 227,09.08.2018,2:55,2018-08-09T02:56:00,,,31.513,34.452
עוטף עזה 236,09.08.2018,2:33,2018-08-09T02:33:00,,,31.513,34.452
עוטף עזה 230,09.08.2018,2:01,2018-08-09T02:01:00,,,31.513,34.452
עוטף עזה 230,09.08.2018,1:45,2018-08-09T01:46:00,,,31.513,34.452
עוטף עזה 224,09.08.2018,1:45,2018-08-09T01:45:00,,,31.513,34.452
מרכז הנגב,09.08.2018,1:45,2018-08-09T01:45:00,,,31.513,34.452
 עוטף עזה 216,09.08.2018,1:45,2018-08-09T01:45:00,,,31.513,34.452
עוטף עזה 223,09.08.2018,1:45,2018-08-09T01:45:00,,,31.513,34.452
עוטף עזה 225,09.08.2018,1:45,2018-08-09T01:45:00,,,31.513,34.452
מרכז הנגב 255,09.08.2018,1:45,2018-08-09T01:45:00,,,31.513,34.452
מרכז הנגב 254,09.08.2018,1:45,2018-08-09T01:45:00,,,31.513,34.452
עוטף עזה 231,09.08.2018,1:32,2018-08-09T01:32:00,,,31.513,34.452
עוטף עזה 224,09.08.2018,1:14,2018-08-09T01:14:00,,,31.513,34.452
עוטף עזה 230,09.08.2018,1:12,2018-08-09T01:13:00,,,31.513,34.452
עוטף עזה 231,09.08.2018,1:12,2018-08-09T01:13:00,,,31.513,34.452
עוטף עזה 218,09.08.2018,1:03,2018-08-09T01:03:00,,,31.513,34.452
עוטף עזה 224,09.08.2018,1:01,2018-08-09T01:01:00,,,31.513,34.452
עוטף עזה 225,09.08.2018,1:00,2018-08-09T01:01:00,,,31.513,34.452
מרכז הנגב,09.08.2018,1:00,2018-08-09T01:01:00,,,31.513,34.452
 עוטף עזה 216,09.08.2018,1:00,2018-08-09T01:01:00,,,31.513,34.452
מרכז הנגב 253,09.08.2018,1:00,2018-08-09T01:01:00,,,31.513,34.452
מרכז הנגב 255,09.08.2018,1:00,2018-08-09T01:01:00,,,31.513,34.452
מרכז הנגב 252,09.08.2018,1:00,2018-08-09T01:01:00,,,31.513,34.452
מרכז הנגב 254,09.08.2018,1:00,2018-08-09T01:01:00,,,31.513,34.452
עוטף עזה 224,09.08.2018,1:00,2018-08-09T01:01:00,,,31.513,34.452
עוטף עזה 222,09.08.2018,1:00,2018-08-09T01:01:00,,,31.513,34.452
עוטף עזה 220,09.08.2018,1:00,2018-08-09T01:01:00,,,31.513,34.452
עוטף עזה 221,09.08.2018,1:00,2018-08-09T01:01:00,,,31.513,34.452
עוטף עזה 236,09.08.2018,1:00,2018-08-09T01:00:00,,,31.513,34.452
עוטף עזה 230,09.08.2018,0:58,2018-08-09T00:58:00,,,31.513,34.452
עוטף עזה 237,09.08.2018,0:55,2018-08-09T00:56:00,,,31.513,34.452
עוטף עזה 220,09.08.2018,0:55,2018-08-09T00:56:00,,,31.513,34.452
עוטף עזה 220,09.08.2018,0:55,2018-08-09T00:55:00,,,31.513,34.452
מרכז הנגב 252,09.08.2018,0:55,2018-08-09T00:55:00,,,31.513,34.452
עוטף עזה 221,09.08.2018,0:55,2018-08-09T00:55:00,,,31.513,34.452
עוטף עזה 220,09.08.2018,0:54,2018-08-09T00:55:00,,,31.513,34.452
עוטף עזה 220,09.08.2018,0:46,2018-08-09T00:47:00,,,31.513,34.452
עוטף עזה 221,09.08.2018,0:41,2018-08-09T00:42:00,,,31.513,34.452
עוטף עזה 220,09.08.2018,0:41,2018-08-09T00:41:00,,,31.513,34.452
עוטף עזה 219,09.08.2018,0:37,2018-08-09T00:37:00,,,31.513,34.452
עוטף עזה 220,09.08.2018,0:37,2018-08-09T00:37:00,,,31.513,34.452
עוטף עזה 237,09.08.2018,0:26,2018-08-09T00:27:00,,,31.513,34.452
עוטף עזה 237,09.08.2018,0:16,2018-08-09T00:16:00,,,31.513,34.452
עוטף עזה 224,09.08.2018,0:15,2018-08-09T00:16:00,,,31.513,34.452
עוטף עזה 231,09.08.2018,0:06,2018-08-09T00:06:00,,,31.513,34.452
עוטף עזה 232,09.08.2018,0:06,2018-08-09T00:06:00,,,31.513,34.452
עוטף עזה 220,09.08.2018,0:05,2018-08-09T00:05:00,,,31.513,34.452
עוטף עזה 233,08.08.2018,23:54,2018-08-08T23:54:00,,,31.513,34.452
עוטף עזה 232,08.08.2018,23:54,2018-08-08T23:54:00,,,31.513,34.452
עוטף עזה 230,08.08.2018,23:51,2018-08-08T23:52:00,,,31.513,34.452
עוטף עזה 231,08.08.2018,23:51,2018-08-08T23:52:00,,,31.513,34.452
עוטף עזה 231,08.08.2018,23:50,2018-08-08T23:50:00,,,31.513,34.452
עוטף עזה 230,08.08.2018,23:50,2018-08-08T23:50:00,,,31.513,34.452
עוטף עזה 223,08.08.2018,23:45,2018-08-08T23:45:00,,,31.513,34.452
עוטף עזה 224,08.08.2018,23:38,2018-08-08T23:39:00,,,31.513,34.452
עוטף עזה 224,08.08.2018,23:38,2018-08-08T23:38:00,,,31.513,34.452
עוטף עזה 220,08.08.2018,23:24,2018-08-08T23:25:00,,,31.513,34.452
עוטף עזה 219,08.08.2018,23:24,2018-08-08T23:24:00,,,31.513,34.452
עוטף עזה 220,08.08.2018,23:24,2018-08-08T23:24:00,,,31.513,34.452
עוטף עזה 218,08.08.2018,23:22,2018-08-08T23:22:00,,,31.513,34.452
עוטף עזה 228,08.08.2018,23:17,2018-08-08T23:18:00,,,31.513,34.452
עוטף עזה 231,08.08.2018,23:17,2018-08-08T23:18:00,,,31.513,34.452
עוטף עזה 230,08.08.2018,23:17,2018-08-08T23:18:00,,,31.513,34.452
עוטף עזה 220,08.08.2018,23:15,2018-08-08T23:16:00,,,31.513,34.452
עוטף עזה 219,08.08.2018,23:15,2018-08-08T23:16:00,,,31.513,34.452
עוטף עזה 218,08.08.2018,23:15,2018-08-08T23:16:00,,,31.513,34.452
עוטף עזה 220,08.08.2018,23:06,2018-08-08T23:07:00,,,31.513,34.452
עוטף עזה 220,08.08.2018,23:06,2018-08-08T23:07:00,,,31.513,34.452
מרכז הנגב 252,08.08.2018,23:06,2018-08-08T23:07:00,,,31.513,34.452
מרכז הנגב,08.08.2018,23:01,2018-08-08T23:02:00,,,31.513,34.452
 עוטף עזה 238,08.08.2018,23:01,2018-08-08T23:02:00,,,31.513,34.452
עוטף עזה 237,08.08.2018,23:01,2018-08-08T23:02:00,,,31.513,34.452
עוטף עזה 231,08.08.2018,23:01,2018-08-08T23:02:00,,,31.513,34.452
עוטף עזה 237,08.08.2018,22:58,2018-08-08T22:58:00,,,31.513,34.452
עוטף עזה 218,08.08.2018,22:54,2018-08-08T22:55:00,,,31.513,34.452
עוטף עזה 217,08.08.2018,22:54,2018-08-08T22:54:00,,,31.513,34.452
לכיש,08.08.2018,22:54,2018-08-08T22:54:00,,,31.513,34.452
עוטף עזה 219,08.08.2018,22:53,2018-08-08T22:54:00,,,31.513,34.452
עוטף עזה 230,08.08.2018,22:53,2018-08-08T22:54:00,,,31.513,34.452
עוטף עזה 224,08.08.2018,22:53,2018-08-08T22:53:00,,,31.513,34.452
עוטף עזה 224,08.08.2018,22:51,2018-08-08T22:52:00,,,31.513,34.452
עוטף עזה 219,08.08.2018,22:48,2018-08-08T22:48:00,,,31.513,34.452
עוטף עזה 218,08.08.2018,22:48,2018-08-08T22:48:00,,,31.513,34.452
עוטף עזה 224,08.08.2018,22:46,2018-08-08T22:47:00,,,31.513,34.452
עוטף עזה 228,08.08.2018,22:42,2018-08-08T22:42:00,,,31.513,34.452
עוטף עזה 231,08.08.2018,22:40,2018-08-08T22:40:00,,,31.513,34.452
עוטף עזה 230,08.08.2018,22:37,2018-08-08T22:37:00,,,31.513,34.452
עוטף עזה 231,08.08.2018,22:25,2018-08-08T22:25:00,,,31.513,34.452
עוטף עזה 223,08.08.2018,22:24,2018-08-08T22:24:00,,,31.513,34.452
עוטף עזה 224,08.08.2018,22:24,2018-08-08T22:24:00,,,31.513,34.452
עוטף עזה 237,08.08.2018,22:07,2018-08-08T22:08:00,,,31.513,34.452
עוטף עזה 237,08.08.2018,22:07,2018-08-08T22:08:00,,,31.513,34.452
עוטף עזה 224,08.08.2018,21:56,2018-08-08T21:57:00,,,31.513,34.452
עוטף עזה 223,08.08.2018,21:56,2018-08-08T21:57:00,,,31.513,34.452
עוטף עזה 224,08.08.2018,21:54,2018-08-08T21:54:00,,,31.513,34.452
עוטף עזה 228,08.08.2018,21:52,2018-08-08T21:52:00,,,31.513,34.452
עוטף עזה 231,08.08.2018,21:52,2018-08-08T21:52:00,,,31.513,34.452
עוטף עזה 230,08.08.2018,21:52,2018-08-08T21:52:00,,,31.513,34.452
עוטף עזה 228,08.08.2018,21:43,2018-08-08T21:44:00,,,31.513,34.452
עוטף עזה 231,08.08.2018,21:43,2018-08-08T21:43:00,,,31.513,34.452
עוטף עזה 228,08.08.2018,21:43,2018-08-08T21:43:00,,,31.513,34.452
עוטף עזה 218,08.08.2018,21:27,2018-08-08T21:28:00,,,31.513,34.452
עוטף עזה 219,08.08.2018,21:27,2018-08-08T21:28:00,,,31.513,34.452
עוטף עזה 218,08.08.2018,21:24,2018-08-08T21:25:00,,,31.513,34.452
עוטף עזה 219,08.08.2018,19:38,2018-08-08T19:39:00,,,31.513,34.452
עוטף עזה 220,08.08.2018,19:38,2018-08-08T19:39:00,,,31.513,34.452
עוטף עזה 220,08.08.2018,19:38,2018-08-08T19:38:00,,,31.513,34.452
עוטף עזה 219,08.08.2018,19:37,2018-08-08T19:38:00,,,31.513,34.452
עוטף עזה 221,08.08.2018,19:37,2018-08-08T19:38:00,,,31.513,34.452
עוטף עזה 220,08.08.2018,19:37,2018-08-08T19:38:00,,,31.513,34.452
עוטף עזה 220,08.08.2018,9:59,2018-08-08T10:00:00,,,31.513,34.452
עוטף עזה 221,08.08.2018,9:59,2018-08-08T10:00:00,,,31.513,34.452
עוטף עזה 230,26.07.2018,5:36,2018-07-26T05:36:00,,,31.513,34.452
עוטף עזה 231,26.07.2018,5:36,2018-07-26T05:36:00,,,31.513,34.452
עוטף עזה 224,26.07.2018,0:30,2018-07-26T00:30:00,,,31.513,34.452
עוטף עזה 223,26.07.2018,0:30,2018-07-26T00:30:00,,,31.513,34.452
עוטף עזה 224,25.07.2018,23:25,2018-07-25T23:26:00,,,31.513,34.452
עוטף עזה 217,25.07.2018,22:44,2018-07-25T22:45:00,,,31.513,34.452
עוטף עזה 218,25.07.2018,21:15,2018-07-25T21:15:00,,,31.513,34.452
גולן 5,25.07.2018,17:11,2018-07-25T17:11:00,,,31.513,34.452
גולן 1,24.07.2018,13:42,2018-07-24T13:43:00,,,31.513,34.452
גולן 3,24.07.2018,13:42,2018-07-24T13:43:00,,,31.513,34.452
קצרין,24.07.2018,13:42,2018-07-24T13:43:00,,,31.513,34.452
גולן 5,24.07.2018,13:42,2018-07-24T13:43:00,,,31.513,34.452
עמק הירדן 11,24.07.2018,13:42,2018-07-24T13:43:00,,,31.513,34.452
גולן 4,24.07.2018,13:42,2018-07-24T13:43:00,,,31.513,34.452
גולן 2,24.07.2018,13:42,2018-07-24T13:43:00,,,31.513,34.452
גולן 5,23.07.2018,10:22,2018-07-23T10:22:00,,,31.513,34.452
גולן 4,23.07.2018,10:22,2018-07-23T10:22:00,,,31.513,34.452
קצרין,23.07.2018,10:22,2018-07-23T10:22:00,,,31.513,34.452
גליל עליון 47,23.07.2018,10:21,2018-07-23T10:21:00,,,31.513,34.452
גליל עליון 49,23.07.2018,10:21,2018-07-23T10:21:00,,,31.513,34.452
קצרין,23.07.2018,10:08,2018-07-23T10:09:00,,,31.513,34.452
גולן 5,23.07.2018,10:08,2018-07-23T10:09:00,,,31.513,34.452
גולן 4,23.07.2018,10:08,2018-07-23T10:09:00,,,31.513,34.452
גולן 3,23.07.2018,10:08,2018-07-23T10:09:00,,,31.513,34.452
גליל עליון 47,23.07.2018,10:05,2018-07-23T10:06:00,,,31.513,34.452
גליל עליון 49,23.07.2018,10:05,2018-07-23T10:06:00,,,31.513,34.452
עוטף עזה 224,20.07.2018,20:35,2018-07-20T20:35:00,,,31.513,34.452
עוטף עזה 236,19.07.2018,16:43,2018-07-19T16:43:00,,,31.513,34.452
מרכז הנגב,19.07.2018,16:42,2018-07-19T16:43:00,,,31.513,34.452
 עוטף עזה 238,19.07.2018,16:42,2018-07-19T16:43:00,,,31.513,34.452
עוטף עזה 236,19.07.2018,16:42,2018-07-19T16:43:00,,,31.513,34.452
עוטף עזה 217,18.07.2018,15:39,2018-07-18T15:40:00,,,31.513,34.452
לכיש,18.07.2018,15:39,2018-07-18T15:40:00,,,31.513,34.452
גולן 2,18.07.2018,0:34,2018-07-18T00:34:00,,,31.513,34.452
גולן 1,18.07.2018,0:34,2018-07-18T00:34:00,,,31.513,34.452
קצרין,18.07.2018,0:34,2018-07-18T00:34:00,,,31.513,34.452
עוטף עזה 217,16.07.2018,17:37,2018-07-16T17:37:00,,,31.513,34.452
עוטף עזה 220,15.07.2018,1:33,2018-07-15T01:34:00,,,31.513,34.452
עוטף עזה 221,15.07.2018,1:33,2018-07-15T01:34:00,,,31.513,34.452
עוטף עזה 230,15.07.2018,0:10,2018-07-15T00:11:00,,,31.513,34.452
עוטף עזה 231,15.07.2018,0:10,2018-07-15T00:11:00,,,31.513,34.452
מרכז הנגב,14.07.2018,21:04,2018-07-14T21:05:00,,,31.513,34.452
